,Open,High,Low,Close,Adj Close,Volume
2021-11-03 12:00:00+00:00,63187.2421875,63193.35546875,62347.09375,62525.0078125,62525.0078125,382468096
2021-11-03 13:00:00+00:00,62545.5078125,62683.46484375,61826.34375,61944.82421875,61944.82421875,491638784
2021-11-03 14:00:00+00:00,61893.31640625,62126.37109375,61675.15625,62087.40625,62087.40625,0
2021-11-03 15:00:00+00:00,62041.7578125,62244.1328125,61829.4453125,62244.1328125,62244.1328125,0
2021-11-03 16:00:00+00:00,62227.44921875,62512.1953125,62078.9140625,62139.84375,62139.84375,0
2021-11-03 17:00:00+00:00,62168.09375,62668.078125,62132.92578125,62522.72265625,62522.72265625,0
2021-11-03 18:00:00+00:00,62517.93359375,63163.3828125,61184.23828125,63134.16015625,63134.16015625,2931322880
2021-11-03 19:00:00+00:00,63176.5,63346.875,62903.53125,62929.78125,62929.78125,0
2021-11-03 20:00:00+00:00,62874.4296875,63016.34765625,62782.49609375,62802.20703125,62802.20703125,0
2021-11-03 21:00:00+00:00,62779.62109375,63241.2890625,62779.62109375,63061.96484375,63061.96484375,158830592
2021-11-03 22:00:00+00:00,63138.70703125,63204.03125,62833.96875,62891.671875,62891.671875,0
2021-11-03 23:00:00+00:00,62835.71484375,63083.9921875,62822.19140625,62963.3203125,62963.3203125,0
2021-11-04 00:00:00+00:00,62941.8046875,63123.2890625,62779.30859375,62850.0,62850.0,0
2021-11-04 01:00:00+00:00,62865.62109375,62865.62109375,62360.5859375,62409.76953125,62409.76953125,0
2021-11-04 02:00:00+00:00,62381.46875,62575.61328125,62377.0625,62548.91015625,62548.91015625,87498752
2021-11-04 03:00:00+00:00,62578.0859375,62613.5,62349.01953125,62482.35546875,62482.35546875,132923392
2021-11-04 04:00:00+00:00,62473.546875,62847.140625,62473.546875,62751.89453125,62751.89453125,224088064
2021-11-04 05:00:00+00:00,62728.71484375,62781.390625,62405.03515625,62407.69140625,62407.69140625,0
2021-11-04 06:00:00+00:00,62423.80078125,62635.765625,62405.88671875,62475.76171875,62475.76171875,87773184
2021-11-04 07:00:00+00:00,62459.78125,62632.140625,61931.09375,61931.09375,61931.09375,75456512
2021-11-04 08:00:00+00:00,61899.09375,62330.46484375,61639.75390625,61696.33984375,61696.33984375,372973568
2021-11-04 09:00:00+00:00,61623.92578125,61833.703125,61431.43359375,61832.6328125,61832.6328125,0
2021-11-04 10:00:00+00:00,61833.06640625,61974.76171875,61692.06640625,61944.7109375,61944.7109375,0
2021-11-04 11:00:00+00:00,61936.81640625,61988.8671875,61401.9765625,61486.75390625,61486.75390625,0
2021-11-04 12:00:00+00:00,61498.78125,61916.2421875,61470.15625,61904.71484375,61904.71484375,0
2021-11-04 13:00:00+00:00,61906.7890625,62191.3359375,61660.7421875,62160.17578125,62160.17578125,0
2021-11-04 14:00:00+00:00,62144.453125,62395.67578125,61763.82421875,61831.3203125,61831.3203125,0
2021-11-04 15:00:00+00:00,61823.32421875,61846.91796875,60886.015625,61124.2265625,61124.2265625,445448192
2021-11-04 16:00:00+00:00,61097.51953125,61330.16015625,60955.5234375,61242.30859375,61242.30859375,208584704
2021-11-04 17:00:00+00:00,61214.47265625,61273.625,60930.99609375,60944.0078125,60944.0078125,203751424
2021-11-04 18:00:00+00:00,60924.96484375,61371.03125,60799.6640625,60888.81640625,60888.81640625,0
2021-11-04 19:00:00+00:00,60828.0703125,61306.38671875,60828.0703125,61245.15625,61245.15625,0
2021-11-04 20:00:00+00:00,61282.0078125,61508.7265625,61131.26953125,61392.86328125,61392.86328125,155691008
2021-11-04 21:00:00+00:00,61372.33203125,61490.3984375,61241.37109375,61421.91796875,61421.91796875,0
2021-11-04 22:00:00+00:00,61412.4375,61418.1171875,61122.20703125,61198.9765625,61198.9765625,0
2021-11-04 23:00:00+00:00,61189.91796875,61510.98828125,61177.94140625,61476.38671875,61476.38671875,0
2021-11-05 00:00:00+00:00,61460.078125,61538.046875,60914.828125,60914.828125,60914.828125,0
2021-11-05 01:00:00+00:00,60931.14453125,61717.80078125,60931.14453125,61717.80078125,61717.80078125,310175744
2021-11-05 02:00:00+00:00,61803.82421875,61966.5703125,61728.390625,61733.0390625,61733.0390625,0
2021-11-05 03:00:00+00:00,61708.3515625,62363.2890625,61708.3515625,62319.0,62319.0,230526976
2021-11-05 04:00:00+00:00,62275.375,62341.7109375,62153.69921875,62159.02734375,62159.02734375,0
2021-11-05 05:00:00+00:00,62156.296875,62225.87890625,61981.0078125,62225.87890625,62225.87890625,0
2021-11-05 06:00:00+00:00,62233.2265625,62541.46875,62232.45703125,62237.4296875,62237.4296875,150605824
2021-11-05 07:00:00+00:00,62237.9765625,62480.65625,62183.5,62211.796875,62211.796875,0
2021-11-05 08:00:00+00:00,62208.4140625,62244.03515625,62037.47265625,62244.03515625,62244.03515625,0
2021-11-05 09:00:00+00:00,62228.45703125,62228.45703125,61630.25,61776.30078125,61776.30078125,0
2021-11-05 10:00:00+00:00,61767.703125,61834.86328125,61525.015625,61637.02734375,61637.02734375,0
2021-11-05 11:00:00+00:00,61614.4140625,61826.2265625,61298.12109375,61387.17578125,61387.17578125,408561664
2021-11-05 12:00:00+00:00,61327.5703125,61613.1171875,61285.6796875,61593.7734375,61593.7734375,143872000
2021-11-05 13:00:00+00:00,61574.91015625,61965.9296875,61531.12890625,61845.01953125,61845.01953125,0
2021-11-05 14:00:00+00:00,61840.1640625,61901.62109375,61341.72265625,61344.9609375,61344.9609375,0
2021-11-05 15:00:00+00:00,61339.81640625,61383.125,60849.75390625,60931.6484375,60931.6484375,0
2021-11-05 16:00:00+00:00,60883.17578125,61067.9296875,60848.05078125,60950.26953125,60950.26953125,51343360
2021-11-05 17:00:00+00:00,60959.83203125,61133.09765625,60892.0859375,61073.96484375,61073.96484375,0
2021-11-05 18:00:00+00:00,61047.58984375,61341.3125,60994.59375,61265.83984375,61265.83984375,0
2021-11-05 19:00:00+00:00,61280.53125,61280.53125,60941.51953125,61168.92578125,61168.92578125,0
2021-11-05 20:00:00+00:00,61179.6640625,61179.6640625,60844.609375,60984.48046875,60984.48046875,0
2021-11-05 21:00:00+00:00,61032.96875,61283.20703125,61017.1484375,61128.45703125,61128.45703125,0
2021-11-05 22:00:00+00:00,61140.36328125,61362.5234375,61089.42578125,61156.48046875,61156.48046875,0
2021-11-05 23:00:00+00:00,61151.6171875,61158.05078125,60906.69140625,61120.48828125,61120.48828125,185987072
2021-11-06 00:00:00+00:00,61068.875,61333.60546875,60951.81640625,61211.44921875,61211.44921875,30294016
2021-11-06 01:00:00+00:00,61251.7890625,61312.07421875,61025.73828125,61203.45703125,61203.45703125,0
2021-11-06 02:00:00+00:00,61225.02734375,61268.40234375,60946.58203125,61027.01171875,61027.01171875,0
2021-11-06 03:00:00+00:00,61028.296875,61208.77734375,61004.796875,61199.51953125,61199.51953125,166465536
2021-11-06 04:00:00+00:00,61203.54296875,61315.11328125,61066.640625,61267.734375,61267.734375,124891136
2021-11-06 05:00:00+00:00,61254.87109375,61524.921875,61254.87109375,61524.921875,61524.921875,249212928
2021-11-06 06:00:00+00:00,61501.109375,61590.68359375,61244.01953125,61269.53515625,61269.53515625,0
2021-11-06 07:00:00+00:00,61322.72265625,61340.75390625,60658.19140625,60866.10546875,60866.10546875,262459392
2021-11-06 08:00:00+00:00,60868.63671875,61371.3203125,60811.796875,61073.75,61073.75,0
2021-11-06 09:00:00+00:00,61081.31640625,61224.51953125,60945.3828125,61048.984375,61048.984375,0
2021-11-06 10:00:00+00:00,61039.46875,61064.34765625,60578.51171875,60617.875,60617.875,125665280
2021-11-06 11:00:00+00:00,60570.55078125,60684.0625,60209.26171875,60446.50390625,60446.50390625,193482752
2021-11-06 12:00:00+00:00,60445.15234375,60653.125,60163.78125,60347.0390625,60347.0390625,154353664
2021-11-06 13:00:00+00:00,60330.21875,60666.90234375,60317.2890625,60589.921875,60589.921875,0
2021-11-06 14:00:00+00:00,60596.9140625,60757.69921875,60408.4140625,60693.74609375,60693.74609375,0
2021-11-06 15:00:00+00:00,60663.984375,60828.69140625,60649.01953125,60729.39453125,60729.39453125,0
2021-11-06 16:00:00+00:00,60728.46484375,60880.3828125,60524.80859375,60661.63671875,60661.63671875,0
2021-11-06 17:00:00+00:00,60670.0859375,60844.14453125,60670.0859375,60763.78125,60763.78125,0
2021-11-06 18:00:00+00:00,60764.8203125,60893.2421875,60742.4375,60810.04296875,60810.04296875,0
2021-11-06 19:00:00+00:00,60813.20703125,61221.6796875,60805.375,61221.6796875,61221.6796875,357425152
2021-11-06 20:00:00+00:00,61238.6875,61418.1171875,61190.3125,61208.9453125,61208.9453125,95692800
2021-11-06 21:00:00+00:00,61206.69921875,61531.6796875,61206.69921875,61467.88671875,61467.88671875,251152384
2021-11-06 22:00:00+00:00,61445.109375,61542.8828125,61377.06640625,61404.390625,61404.390625,85145600
2021-11-06 23:00:00+00:00,61418.49609375,61541.0390625,61355.15234375,61541.0390625,61541.0390625,0
2021-11-07 00:00:00+00:00,61554.921875,61875.734375,61432.48828125,61875.734375,61875.734375,0
2021-11-07 01:00:00+00:00,61955.66796875,62347.203125,61877.87890625,61938.27734375,61938.27734375,2768930816
2021-11-07 02:00:00+00:00,61930.29296875,62170.87890625,61860.76171875,62016.99609375,62016.99609375,0
2021-11-07 03:00:00+00:00,61993.3203125,62272.03515625,61977.3984375,62249.3984375,62249.3984375,0
2021-11-07 04:00:00+00:00,62233.76953125,62371.7265625,62232.98046875,62254.8515625,62254.8515625,0
2021-11-07 05:00:00+00:00,62262.734375,62262.734375,61991.54296875,61993.2421875,61993.2421875,0
2021-11-07 06:00:00+00:00,61997.734375,62140.67578125,61859.62890625,61960.30078125,61960.30078125,0
2021-11-07 07:00:00+00:00,61896.859375,61963.40234375,61781.48046875,61812.48046875,61812.48046875,0
2021-11-07 08:00:00+00:00,61815.9609375,61883.203125,61683.96875,61748.1796875,61748.1796875,0
2021-11-07 09:00:00+00:00,61745.34375,62054.390625,61553.46875,62005.44921875,62005.44921875,16435200
2021-11-07 10:00:00+00:00,62015.90234375,62316.375,61866.6640625,61972.90625,61972.90625,64528384
2021-11-07 11:00:00+00:00,61975.55859375,61992.95703125,61697.50390625,61961.30078125,61961.30078125,0
2021-11-07 12:00:00+00:00,61947.40234375,62130.08984375,61830.33203125,61861.40625,61861.40625,0
2021-11-07 13:00:00+00:00,61858.14453125,62150.77734375,61838.8125,61948.04296875,61948.04296875,0
2021-11-07 14:00:00+00:00,61956.36328125,62062.49609375,61842.08203125,61842.08203125,61842.08203125,0
2021-11-07 15:00:00+00:00,61833.3046875,62007.50390625,61782.4921875,61993.50390625,61993.50390625,0
2021-11-07 16:00:00+00:00,62000.23828125,62293.90625,61996.2578125,62127.73046875,62127.73046875,98650112
2021-11-07 17:00:00+00:00,62115.921875,62475.15625,62106.05859375,62475.15625,62475.15625,71161856
2021-11-07 18:00:00+00:00,62492.01953125,62540.921875,62174.6484375,62481.15625,62481.15625,0
2021-11-07 19:00:00+00:00,62487.12890625,62534.59765625,62215.2421875,62329.6640625,62329.6640625,0
2021-11-07 20:00:00+00:00,62333.984375,62811.98046875,62256.4453125,62738.50390625,62738.50390625,0
2021-11-07 21:00:00+00:00,62733.08203125,63118.4921875,62733.08203125,62914.93359375,62914.93359375,88537088
2021-11-07 22:00:00+00:00,62932.58984375,63104.35546875,62881.17578125,62911.01171875,62911.01171875,0
2021-11-07 23:00:00+00:00,62901.109375,63294.7734375,62865.68359375,63290.546875,63290.546875,363180032
2021-11-08 00:00:00+00:00,63344.06640625,65055.109375,63344.06640625,64915.87109375,64915.87109375,3390363648
2021-11-08 01:00:00+00:00,65039.65625,65590.4453125,65036.19140625,65217.03125,65217.03125,1246662656
2021-11-08 02:00:00+00:00,65191.38671875,65385.9140625,65174.9921875,65174.9921875,65174.9921875,430952448
2021-11-08 03:00:00+00:00,65156.46875,65298.27734375,65069.203125,65246.09765625,65246.09765625,511463424
2021-11-08 04:00:00+00:00,65269.21875,65379.9296875,65135.375,65223.8984375,65223.8984375,393707520
2021-11-08 05:00:00+00:00,65216.59765625,65624.6796875,65156.296875,65582.2421875,65582.2421875,597819392
2021-11-08 06:00:00+00:00,65499.9921875,66112.1953125,65442.50390625,66036.28125,66036.28125,1421635584
2021-11-08 07:00:00+00:00,65963.3125,66237.7421875,65668.578125,65966.4296875,65966.4296875,544878592
2021-11-08 08:00:00+00:00,65977.7421875,66227.359375,65654.375,66209.3046875,66209.3046875,475443200
2021-11-08 09:00:00+00:00,66291.3828125,66433.5546875,66055.5625,66170.4921875,66170.4921875,714561536
2021-11-08 10:00:00+00:00,66149.9453125,66216.203125,65803.4140625,66097.578125,66097.578125,0
2021-11-08 11:00:00+00:00,66074.4453125,66118.375,65833.609375,66061.09375,66061.09375,0
2021-11-08 12:00:00+00:00,66068.21875,66134.65625,65834.234375,65882.7109375,65882.7109375,0
2021-11-08 13:00:00+00:00,65857.4296875,66003.953125,65369.59375,65445.31640625,65445.31640625,455202816
2021-11-08 14:00:00+00:00,65454.51953125,65585.375,65264.67578125,65356.19140625,65356.19140625,482746368
2021-11-08 15:00:00+00:00,65355.6484375,66446.8359375,65321.65234375,66446.8359375,66446.8359375,1426096128
2021-11-08 16:00:00+00:00,66423.78125,66517.1015625,65937.6484375,65967.7421875,65967.7421875,478781440
2021-11-08 17:00:00+00:00,65974.3359375,66199.484375,65894.9453125,65998.421875,65998.421875,462106624
2021-11-08 18:00:00+00:00,66032.3671875,66032.3671875,65831.7421875,65959.984375,65959.984375,0
2021-11-08 19:00:00+00:00,65951.8359375,66104.78125,65870.40625,65874.6796875,65874.6796875,165621760
2021-11-08 20:00:00+00:00,65869.4296875,66144.484375,65632.4765625,66104.5078125,66104.5078125,570179584
2021-11-08 21:00:00+00:00,66090.484375,66435.6171875,66090.484375,66192.8515625,66192.8515625,312115200
2021-11-08 22:00:00+00:00,66144.6484375,66558.71875,66112.046875,66530.7734375,66530.7734375,428548096
2021-11-08 23:00:00+00:00,66544.0546875,67673.7421875,66425.015625,67573.78125,67573.78125,2443501568
2021-11-09 00:00:00+00:00,67549.734375,67772.671875,67238.9453125,67651.2734375,67651.2734375,0
2021-11-09 01:00:00+00:00,67653.15625,67664.09375,67412.59375,67552.0703125,67552.0703125,0
2021-11-09 02:00:00+00:00,67529.34375,67808.4375,67354.53125,67619.328125,67619.328125,0
2021-11-09 03:00:00+00:00,67648.015625,68530.3359375,67585.3125,68530.3359375,68530.3359375,1427869696
2021-11-09 04:00:00+00:00,68518.6484375,68518.6484375,68228.8984375,68310.6484375,68310.6484375,1241309184
2021-11-09 05:00:00+00:00,68309.0546875,68377.5546875,67934.859375,68128.6640625,68128.6640625,310243328
2021-11-09 06:00:00+00:00,68149.7109375,68187.0390625,67876.71875,68036.921875,68036.921875,0
2021-11-09 07:00:00+00:00,68062.1953125,68172.140625,67738.125,67944.53125,67944.53125,42176512
2021-11-09 08:00:00+00:00,67919.671875,68161.3515625,67764.546875,68161.3515625,68161.3515625,135634944
2021-11-09 09:00:00+00:00,68138.7265625,68241.1875,67932.3828125,68241.1875,68241.1875,0
2021-11-09 10:00:00+00:00,68286.4296875,68296.078125,67879.3359375,67890.015625,67890.015625,153235456
2021-11-09 11:00:00+00:00,67885.4140625,67917.625,67403.625,67620.1796875,67620.1796875,439009280
2021-11-09 12:00:00+00:00,67630.6640625,67755.9140625,67377.515625,67607.8359375,67607.8359375,425943040
2021-11-09 13:00:00+00:00,67617.1953125,68056.8125,67612.8828125,68056.8125,68056.8125,77783040
2021-11-09 14:00:00+00:00,68129.3125,68129.3125,67310.734375,67310.734375,67310.734375,405348352
2021-11-09 15:00:00+00:00,67344.7734375,67356.1484375,66700.1953125,66798.53125,66798.53125,1108795392
2021-11-09 16:00:00+00:00,66778.390625,66992.9140625,66485.3125,66712.4921875,66712.4921875,357609472
2021-11-09 17:00:00+00:00,66712.1015625,66904.234375,66469.2734375,66831.5078125,66831.5078125,132030464
2021-11-09 18:00:00+00:00,66839.390625,67215.890625,66573.515625,66597.8515625,66597.8515625,0
2021-11-09 19:00:00+00:00,66550.1328125,66826.8359375,66382.0625,66826.265625,66826.265625,365674496
2021-11-09 20:00:00+00:00,66809.796875,67349.25,66710.8046875,67349.25,67349.25,76521472
2021-11-09 21:00:00+00:00,67356.1796875,67802.21875,67322.140625,67802.21875,67802.21875,0
2021-11-09 22:00:00+00:00,67752.0546875,67752.0546875,67035.5,67311.1953125,67311.1953125,0
2021-11-09 23:00:00+00:00,67321.8359375,67418.9296875,66864.1328125,67005.421875,67005.421875,0
2021-11-10 00:00:00+00:00,66953.3359375,67366.9453125,66833.109375,67002.09375,67002.09375,0
2021-11-10 01:00:00+00:00,67007.40625,67312.5,66888.2734375,67062.1953125,67062.1953125,0
2021-11-10 02:00:00+00:00,67058.8203125,67199.7890625,66846.8203125,66846.8203125,66846.8203125,0
2021-11-10 03:00:00+00:00,66835.4140625,66835.4140625,66430.40625,66490.828125,66490.828125,0
2021-11-10 04:00:00+00:00,66517.0625,66703.859375,66363.1796875,66684.0390625,66684.0390625,0
2021-11-10 05:00:00+00:00,66683.3125,66683.3125,66408.4921875,66445.515625,66445.515625,0
2021-11-10 06:00:00+00:00,66430.9609375,66657.7109375,66319.2890625,66551.375,66551.375,0
2021-11-10 07:00:00+00:00,66546.1953125,66775.625,66414.0234375,66510.6171875,66510.6171875,0
2021-11-10 08:00:00+00:00,66456.734375,66790.234375,66425.3125,66726.59375,66726.59375,0
2021-11-10 09:00:00+00:00,66642.3125,66813.7421875,66584.515625,66652.7109375,66652.7109375,0
2021-11-10 10:00:00+00:00,66679.6328125,67032.8671875,66659.609375,66779.4375,66779.4375,0
2021-11-10 11:00:00+00:00,66778.03125,66908.9921875,66672.8046875,66701.2578125,66701.2578125,30584832
2021-11-10 12:00:00+00:00,66629.8359375,66938.1796875,66377.671875,66377.671875,66377.671875,0
2021-11-10 13:00:00+00:00,66449.40625,67983.7421875,66375.0625,67983.7421875,67983.7421875,2147487744
2021-11-10 14:00:00+00:00,68025.359375,68789.625,68025.1328125,68363.5078125,68363.5078125,1631670272
2021-11-10 15:00:00+00:00,68385.3125,68497.3125,68200.0078125,68365.6171875,68365.6171875,0
2021-11-10 16:00:00+00:00,68339.265625,68742.3046875,68339.265625,68492.109375,68492.109375,80232448
2021-11-10 17:00:00+00:00,68519.4765625,68701.4453125,68475.140625,68622.6328125,68622.6328125,206852096
2021-11-10 18:00:00+00:00,68610.171875,68610.171875,67650.96875,67758.21875,67758.21875,290209792
2021-11-10 19:00:00+00:00,67777.4609375,67969.84375,66685.1015625,66685.1015625,66685.1015625,323026944
2021-11-10 20:00:00+00:00,66589.046875,67010.84375,65349.17578125,65711.8984375,65711.8984375,2175500288
2021-11-10 21:00:00+00:00,65660.953125,66067.8125,63208.11328125,64354.2890625,64354.2890625,5117816832
2021-11-10 22:00:00+00:00,64312.234375,65216.39453125,63981.98046875,65216.39453125,65216.39453125,1999167488
2021-11-10 23:00:00+00:00,65147.73828125,65147.73828125,64331.234375,64908.9609375,64908.9609375,0
2021-11-11 00:00:00+00:00,64978.890625,65009.58203125,64304.02734375,64963.41796875,64963.41796875,711438336
2021-11-11 01:00:00+00:00,64984.71875,65070.69921875,64423.1875,64908.140625,64908.140625,339456000
2021-11-11 02:00:00+00:00,64783.046875,64783.046875,64180.48828125,64544.375,64544.375,61079552
2021-11-11 03:00:00+00:00,64580.1015625,64831.8828125,64468.078125,64775.15234375,64775.15234375,114294784
2021-11-11 04:00:00+00:00,64746.3515625,64781.08984375,64450.87109375,64685.3515625,64685.3515625,0
2021-11-11 05:00:00+00:00,64670.3125,64884.7109375,64618.609375,64670.0390625,64670.0390625,66039808
2021-11-11 06:00:00+00:00,64730.953125,64971.328125,64566.55078125,64859.92578125,64859.92578125,395513856
2021-11-11 07:00:00+00:00,64854.37109375,65388.01953125,64851.9453125,65246.8515625,65246.8515625,516583424
2021-11-11 08:00:00+00:00,65266.67578125,65291.1484375,64633.0390625,65288.89453125,65288.89453125,419991552
2021-11-11 09:00:00+00:00,65403.76953125,65579.015625,65058.6796875,65405.890625,65405.890625,383807488
2021-11-11 10:00:00+00:00,65411.3203125,65411.3203125,65136.44140625,65366.6640625,65366.6640625,22056960
2021-11-11 11:00:00+00:00,65280.078125,65360.71875,65038.80078125,65285.16015625,65285.16015625,0
2021-11-11 12:00:00+00:00,65285.54296875,65414.15234375,64743.89453125,65014.93359375,65014.93359375,0
2021-11-11 13:00:00+00:00,65081.765625,65183.86328125,64738.49609375,64801.7109375,64801.7109375,0
2021-11-11 14:00:00+00:00,64830.29296875,65436.73046875,64454.63671875,65233.6796875,65233.6796875,0
2021-11-11 15:00:00+00:00,65227.26171875,65338.03515625,64716.890625,64793.70703125,64793.70703125,0
2021-11-11 16:00:00+00:00,64802.40625,65209.7578125,64756.1015625,65050.84375,65050.84375,0
2021-11-11 17:00:00+00:00,65012.31640625,65223.8046875,64927.0703125,64979.28515625,64979.28515625,0
2021-11-11 18:00:00+00:00,64984.20703125,65038.38671875,64642.62890625,64829.29296875,64829.29296875,0
2021-11-11 19:00:00+00:00,64801.2421875,65213.8046875,64801.2421875,65114.7265625,65114.7265625,0
2021-11-11 20:00:00+00:00,65087.61328125,65224.21875,64782.18359375,64782.18359375,64782.18359375,0
2021-11-11 21:00:00+00:00,64824.21484375,65125.52734375,64737.44921875,65072.55078125,65072.55078125,0
2021-11-11 22:00:00+00:00,65110.79296875,65302.22265625,64948.13671875,65196.5,65196.5,0
2021-11-11 23:00:00+00:00,65195.73828125,65201.859375,64813.828125,64828.55078125,64828.55078125,0
2021-11-12 00:00:00+00:00,64863.98046875,65020.96484375,64720.6953125,64896.91796875,64896.91796875,0
2021-11-12 01:00:00+00:00,64881.74609375,65320.625,64220.05859375,65186.921875,65186.921875,568291328
2021-11-12 02:00:00+00:00,65171.6171875,65460.81640625,64994.21875,65137.60546875,65137.60546875,59269120
2021-11-12 03:00:00+00:00,65059.27734375,65150.328125,64763.69921875,64857.3203125,64857.3203125,0
2021-11-12 04:00:00+00:00,64869.05859375,65101.24609375,64798.91015625,64972.2578125,64972.2578125,182267904
2021-11-12 05:00:00+00:00,64988.8359375,65032.91796875,64629.79296875,64629.79296875,64629.79296875,0
2021-11-12 06:00:00+00:00,64679.2265625,64890.0,64564.23046875,64588.23828125,64588.23828125,0
2021-11-12 07:00:00+00:00,64607.62109375,64704.95703125,64365.71484375,64577.859375,64577.859375,0
2021-11-12 08:00:00+00:00,64560.8515625,65039.04296875,64361.80078125,64964.80078125,64964.80078125,134967296
2021-11-12 09:00:00+00:00,64985.49609375,64986.27734375,63794.375,63835.578125,63835.578125,620670976
2021-11-12 10:00:00+00:00,63825.8671875,64127.03515625,63618.59375,63627.9296875,63627.9296875,780120064
2021-11-12 11:00:00+00:00,63673.1171875,64032.46484375,63509.53125,63677.3671875,63677.3671875,330182656
2021-11-12 12:00:00+00:00,63659.6640625,64199.390625,63467.0703125,63791.0390625,63791.0390625,197025792
2021-11-12 13:00:00+00:00,63774.078125,64009.4375,63334.046875,63963.0,63963.0,0
2021-11-12 14:00:00+00:00,63993.71484375,64117.90625,63515.6015625,63567.18359375,63567.18359375,0
2021-11-12 15:00:00+00:00,63510.453125,63510.453125,63069.0390625,63199.13671875,63199.13671875,480268288
2021-11-12 16:00:00+00:00,63270.15625,63351.63671875,62333.9140625,63048.26953125,63048.26953125,1227288576
2021-11-12 17:00:00+00:00,63072.65234375,63501.08203125,62930.875,63501.08203125,63501.08203125,577642496
2021-11-12 18:00:00+00:00,63561.80078125,64073.15625,63561.80078125,63861.015625,63861.015625,365084672
2021-11-12 19:00:00+00:00,63888.515625,63916.74609375,63659.90625,63916.74609375,63916.74609375,0
2021-11-12 20:00:00+00:00,63882.19921875,64311.33203125,63804.828125,64121.07421875,64121.07421875,0
2021-11-12 21:00:00+00:00,64124.20703125,64441.6875,63974.24609375,63974.24609375,63974.24609375,0
2021-11-12 22:00:00+00:00,64086.984375,64189.3984375,63726.90234375,63753.3125,63753.3125,0
2021-11-12 23:00:00+00:00,63913.86328125,64300.8125,63824.0078125,64251.7265625,64251.7265625,0
2021-11-13 00:00:00+00:00,64158.12109375,64430.38671875,64125.12109375,64304.19140625,64304.19140625,0
2021-11-13 01:00:00+00:00,64366.046875,64424.90234375,63796.76953125,63863.8125,63863.8125,0
2021-11-13 02:00:00+00:00,63827.0234375,64035.375,63645.0859375,63712.34375,63712.34375,0
2021-11-13 03:00:00+00:00,63716.92578125,63874.0859375,63600.69140625,63801.3046875,63801.3046875,0
2021-11-13 04:00:00+00:00,63794.8359375,63953.27734375,63659.14453125,63680.35546875,63680.35546875,0
2021-11-13 05:00:00+00:00,63715.7421875,63820.13671875,63559.0078125,63657.5234375,63657.5234375,0
2021-11-13 06:00:00+00:00,63636.30078125,63878.32421875,63598.390625,63877.64453125,63877.64453125,213417984
2021-11-13 07:00:00+00:00,63874.26953125,64047.75,63769.46875,64047.75,64047.75,0
2021-11-13 08:00:00+00:00,64023.06640625,64088.26953125,63824.16796875,63894.453125,63894.453125,0
2021-11-13 09:00:00+00:00,63859.01953125,63900.38671875,63363.26171875,63411.1328125,63411.1328125,0
2021-11-13 10:00:00+00:00,63367.703125,63761.4609375,63303.734375,63747.109375,63747.109375,0
2021-11-13 11:00:00+00:00,63737.37109375,63829.82421875,63538.875,63598.96875,63598.96875,0
2021-11-13 12:00:00+00:00,63578.578125,63786.68359375,63437.84765625,63595.55078125,63595.55078125,0
2021-11-13 13:00:00+00:00,63592.28515625,63766.48828125,63490.2734375,63539.44140625,63539.44140625,0
2021-11-13 14:00:00+00:00,63593.921875,64823.4609375,63593.921875,64708.08984375,64708.08984375,964950016
2021-11-13 15:00:00+00:00,64751.09375,64782.8828125,64590.16796875,64682.0390625,64682.0390625,0
2021-11-13 16:00:00+00:00,64700.86328125,64915.67578125,64582.12109375,64685.1953125,64685.1953125,0
2021-11-13 17:00:00+00:00,64667.28515625,64743.3984375,64549.4375,64650.37890625,64650.37890625,0
2021-11-13 18:00:00+00:00,64704.07421875,64722.98828125,64003.90234375,64173.19140625,64173.19140625,0
2021-11-13 19:00:00+00:00,64144.6171875,64158.39453125,63898.21484375,63968.53125,63968.53125,102694912
2021-11-13 20:00:00+00:00,63878.28515625,64401.55078125,63878.28515625,64364.93359375,64364.93359375,109518848
2021-11-13 21:00:00+00:00,64359.80859375,64429.8828125,64032.7890625,64233.3671875,64233.3671875,103706624
2021-11-13 22:00:00+00:00,64278.09375,64452.0078125,64178.9609375,64261.41796875,64261.41796875,133933056
2021-11-13 23:00:00+00:00,64290.12109375,64516.96484375,64263.9453125,64477.87890625,64477.87890625,74704896
2021-11-14 00:00:00+00:00,64455.37109375,65285.76953125,64427.46484375,64967.0546875,64967.0546875,284536832
2021-11-14 01:00:00+00:00,64994.35546875,65069.79296875,64592.54296875,64760.234375,64760.234375,0
2021-11-14 02:00:00+00:00,64766.36328125,64907.28125,64650.40625,64657.62109375,64657.62109375,0
2021-11-14 03:00:00+00:00,64642.66015625,64820.17578125,64565.35546875,64633.40234375,64633.40234375,0
2021-11-14 04:00:00+00:00,64635.38671875,64952.375,64635.38671875,64745.26171875,64745.26171875,185171968
2021-11-14 05:00:00+00:00,64760.8828125,64902.546875,64581.65234375,64900.99609375,64900.99609375,64335872
2021-11-14 06:00:00+00:00,64905.625,65092.48828125,64756.9453125,64847.4921875,64847.4921875,0
2021-11-14 07:00:00+00:00,64845.47265625,64901.01171875,64542.4375,64707.8125,64707.8125,0
2021-11-14 08:00:00+00:00,64640.73828125,64767.00390625,64114.98046875,64213.7109375,64213.7109375,155054080
2021-11-14 09:00:00+00:00,64188.48828125,64384.1953125,64124.55859375,64261.671875,64261.671875,0
